campaign_id,campaign_name,platform,post_type,post_date,post_time,content_theme,target_audience,boosted_post,spend_usd,reach,impressions,engagements,clicks,conversions,conversion_value_usd,cpc_usd,ctr,engagement_rate,hashtag_count,emoji_count,word_count,sentiment_score,video_length_seconds
CMP1001,Holiday Campaign 2025,X,Carousel,2/22/2024,23:30,Lifestyle,"Professionals (25-54, B2B)",TRUE,174.92,8051,11543,765,242,25,1838.85,0.72,0.021,0.095,7,5,28,0.26,0
CMP1001,Spring Campaign 2025,Facebook,Image,2/25/2024,20:00,User Testimonial,"Gen X (35-50, Mixed)",TRUE,14.59,7764,9588,555,297,30,2431.37,0.05,0.031,0.0715,10,7,24,0.52,0
CMP1001,Spring Campaign 2024,Instagram,Story,2/22/2024,7:45,Behind-the-Scenes,"Gen Z (18-24, Urban)",TRUE,38.67,3498,5519,235,164,24,2940.43,0.24,0.0297,0.0672,8,10,5,0.56,113
CMP1001,Back to School Campaign 2025,X,Story,2/3/2024,21:15,Lifestyle,"Professionals (25-54, B2B)",FALSE,4.62,3060,3726,258,125,22,2835.03,0.04,0.0335,0.0843,11,6,22,0.52,36
CMP1001,Fall Campaign 2024,Facebook,Reel,2/9/2024,10:00,Behind-the-Scenes,"Professionals (25-54, B2B)",FALSE,3.15,5278,7430,160,74,7,674.52,0.04,0.01,0.0303,7,0,17,0.24,73
CMP1001,Fall Campaign 2025,LinkedIn,Image,2/26/2024,21:30,User Testimonial,"Gen Z (18-24, Urban)",TRUE,26.32,3386,4175,359,157,21,1211.78,0.17,0.0376,0.106,10,3,38,0.46,0
CMP1001,Fall Campaign 2024,LinkedIn,Video,2/2/2024,20:45,Behind-the-Scenes,"Millennials (25-34, Suburban)",TRUE,49.08,9401,13971,551,363,46,3213.39,0.14,0.026,0.0586,6,10,21,-0.37,16
CMP1001,Back to School Campaign 2025,LinkedIn,Image,2/19/2024,9:15,Behind-the-Scenes,"Gen X (35-50, Mixed)",TRUE,7.99,4035,5748,468,323,48,6690.68,0.02,0.0562,0.116,3,3,25,0.7,0
CMP1001,Summer Campaign 2024,Instagram,Story,2/10/2024,10:15,Product Launch,"Gen X (35-50, Mixed)",TRUE,106.91,8715,13657,436,177,27,657.89,0.6,0.013,0.05,10,7,43,0.57,78
CMP1001,Spring Campaign 2024,LinkedIn,Reel,2/1/2024,9:00,Behind-the-Scenes,"Millennials (25-34, Suburban)",TRUE,58.49,7690,8831,907,484,64,7064.29,0.12,0.0548,0.1179,4,6,42,0.07,7
CMP1001,Holiday Campaign 2024,Instagram,Reel,2/9/2024,13:15,Lifestyle,"Millennials (25-34, Suburban)",TRUE,39.91,8478,10644,698,257,47,2838.47,0.16,0.0241,0.0823,13,6,14,0.46,53
CMP1001,Holiday Campaign 2024,X,Image,2/14/2024,20:30,Promotion,"Parents (30-45, Suburban)",FALSE,2.26,4795,7431,303,187,28,3118.02,0.01,0.0252,0.0632,9,9,19,0.19,0
CMP1001,Holiday Campaign 2024,Facebook,Reel,2/12/2024,20:45,Product Launch,"Gen X (35-50, Mixed)",TRUE,121.53,9282,12180,601,289,15,1125.12,0.42,0.0237,0.0647,5,7,30,0.66,45
CMP1001,Spring Campaign 2025,X,Video,2/26/2024,19:15,Promotion,"Millennials (25-34, Suburban)",TRUE,179.97,13053,16065,659,398,50,3060.13,0.45,0.0248,0.0505,15,8,34,-0.12,97
CMP1001,Fall Campaign 2024,X,Reel,2/7/2024,17:00,Promotion,"Millennials (25-34, Suburban)",TRUE,10.75,2025,2578,228,103,8,432.81,0.1,0.04,0.1126,0,8,41,0.41,85
CMP1001,Summer Campaign 2024,Instagram,Image,2/16/2024,11:00,Product Launch,"Millennials (25-34, Suburban)",TRUE,88.5,6292,10268,507,280,33,739.16,0.32,0.0273,0.0806,4,0,36,0.54,0
CMP1001,Spring Campaign 2024,X,Image,2/14/2024,13:00,User Testimonial,"Parents (30-45, Suburban)",TRUE,22.83,4944,6187,124,50,7,83.78,0.46,0.0081,0.0251,10,2,37,-0.06,0
CMP1001,Fall Campaign 2024,Facebook,Reel,2/24/2024,11:30,User Testimonial,"Gen Z (18-24, Urban)",FALSE,21.54,8610,11279,249,90,10,1485.4,0.24,0.008,0.0289,7,1,44,1,34
CMP1001,Summer Campaign 2024,LinkedIn,Story,2/23/2024,10:15,Promotion,"Millennials (25-34, Suburban)",TRUE,36.19,5770,7915,506,160,13,1731.32,0.23,0.0202,0.0877,0,2,9,0.61,74
CMP1001,Summer Campaign 2025,X,Story,2/22/2024,9:15,Behind-the-Scenes,"Gen Z (18-24, Urban)",TRUE,55.36,1672,2452,139,66,6,831.34,0.84,0.0269,0.0831,8,6,12,-0.64,79
CMP1001,Summer Campaign 2024,Facebook,Video,2/25/2024,19:00,Promotion,"Millennials (25-34, Suburban)",TRUE,29.39,8650,9883,496,314,47,2696.1,0.09,0.0318,0.0573,12,6,16,0.26,20
CMP1001,Holiday Campaign 2024,TikTok,Reel,2/15/2024,17:15,Behind-the-Scenes,"Gen Z (18-24, Urban)",TRUE,18.12,1881,2199,139,55,3,71.59,0.33,0.025,0.0739,14,10,15,-0.76,104
CMP1001,Back to School Campaign 2024,X,Reel,2/6/2024,12:15,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,43.09,3831,4735,448,287,18,2331.11,0.15,0.0606,0.1169,0,6,44,0.13,95
CMP1001,Holiday Campaign 2025,Instagram,Carousel,2/1/2024,15:15,User Testimonial,"Parents (30-45, Suburban)",FALSE,3.54,5329,7017,505,265,39,2524.07,0.01,0.0378,0.0948,8,0,48,-0.46,0
CMP1001,Spring Campaign 2024,Instagram,Story,2/3/2024,12:45,User Testimonial,"Professionals (25-54, B2B)",FALSE,5.38,3289,4320,249,97,12,1583.15,0.06,0.0225,0.0757,4,6,50,0.03,71
CMP1001,Fall Campaign 2024,TikTok,Carousel,2/25/2024,20:15,Product Launch,"Parents (30-45, Suburban)",TRUE,70.57,10585,15209,1119,543,89,2821.07,0.13,0.0357,0.1057,14,0,41,0.95,0
CMP1001,Summer Campaign 2025,TikTok,Reel,2/6/2024,23:00,Lifestyle,"Professionals (25-54, B2B)",TRUE,6.73,7558,9860,194,95,17,262.78,0.07,0.0096,0.0257,12,0,6,-0.01,40
CMP1001,Holiday Campaign 2024,Facebook,Reel,2/3/2024,20:00,Behind-the-Scenes,"Gen Z (18-24, Urban)",TRUE,0.64,7434,8971,157,97,7,125.26,0.01,0.0108,0.0211,7,7,39,0.93,36
CMP1001,Fall Campaign 2025,LinkedIn,Story,2/1/2024,22:45,User Testimonial,"Parents (30-45, Suburban)",TRUE,27.11,7368,8315,324,187,33,386.65,0.14,0.0225,0.044,12,9,46,0.15,52
CMP1001,Fall Campaign 2025,TikTok,Story,2/9/2024,23:30,User Testimonial,"Gen Z (18-24, Urban)",TRUE,65.75,10290,13918,884,441,28,2550.04,0.15,0.0317,0.0859,13,6,32,0.43,32
CMP1001,Holiday Campaign 2024,Facebook,Carousel,2/24/2024,12:15,Product Launch,"Gen X (35-50, Mixed)",FALSE,0.11,5166,6376,483,147,26,3176.59,0,0.0231,0.0935,2,3,20,-0.18,0
CMP1001,Spring Campaign 2025,Facebook,Image,2/8/2024,21:15,Promotion,"Professionals (25-54, B2B)",TRUE,12.68,3177,4545,172,89,8,550.2,0.14,0.0196,0.0541,3,2,15,1,0
CMP1001,Summer Campaign 2025,Instagram,Video,2/28/2024,15:15,User Testimonial,"Parents (30-45, Suburban)",TRUE,91.39,7252,11359,328,104,13,1873.55,0.88,0.0092,0.0452,0,5,9,-0.78,16
CMP1001,Summer Campaign 2024,Facebook,Carousel,2/20/2024,16:15,Behind-the-Scenes,"Millennials (25-34, Suburban)",FALSE,18.22,1360,1884,37,22,3,72.96,0.83,0.0117,0.0272,11,10,30,1,0
CMP1001,Summer Campaign 2025,Instagram,Story,2/13/2024,12:30,User Testimonial,"Gen X (35-50, Mixed)",TRUE,36.2,5201,6255,211,121,21,2019,0.3,0.0193,0.0406,14,9,34,-0.23,52
CMP1001,Holiday Campaign 2025,TikTok,Carousel,2/10/2024,12:00,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,287.45,17963,25940,764,485,64,5040.62,0.59,0.0187,0.0425,13,6,38,0.01,0
CMP1001,Back to School Campaign 2025,Facebook,Video,2/4/2024,21:45,User Testimonial,"Parents (30-45, Suburban)",TRUE,5.87,3639,4764,304,181,21,1740.79,0.03,0.038,0.0835,2,2,28,0.02,72
CMP1001,Spring Campaign 2025,X,Video,2/3/2024,16:45,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,7.55,5781,6633,544,269,21,2582.19,0.03,0.0406,0.0941,5,8,9,-0.06,49
CMP1001,Fall Campaign 2024,X,Image,2/18/2024,15:00,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,34.19,1082,1613,109,75,11,1269.18,0.46,0.0465,0.1007,5,5,26,0.73,0
CMP1001,Fall Campaign 2025,Facebook,Reel,2/26/2024,12:15,Lifestyle,"Professionals (25-54, B2B)",TRUE,9.76,3076,3845,347,142,22,688.7,0.07,0.0369,0.1128,0,0,39,1,12
CMP1001,Fall Campaign 2024,LinkedIn,Carousel,2/8/2024,12:00,Promotion,"Professionals (25-54, B2B)",TRUE,72.05,4858,6545,432,146,17,2069.62,0.49,0.0223,0.0889,9,1,39,0.31,0
CMP1001,Back to School Campaign 2025,LinkedIn,Carousel,2/1/2024,6:45,Lifestyle,"Professionals (25-54, B2B)",FALSE,2.07,2782,3563,191,93,15,504.82,0.02,0.0261,0.0687,8,9,21,0.25,0
CMP1001,Fall Campaign 2025,Instagram,Reel,2/24/2024,12:30,Promotion,"Gen Z (18-24, Urban)",FALSE,3.97,5187,7226,573,283,15,249.34,0.01,0.0392,0.1105,7,7,22,-0.17,56
CMP1001,Spring Campaign 2024,Instagram,Reel,2/24/2024,11:00,User Testimonial,"Millennials (25-34, Suburban)",FALSE,3.61,5070,6406,217,122,16,560.43,0.03,0.019,0.0428,1,7,47,0.43,98
CMP1001,Back to School Campaign 2024,Facebook,Video,2/3/2024,7:00,Promotion,"Professionals (25-54, B2B)",FALSE,0.91,6087,8096,373,176,16,1254.5,0.01,0.0217,0.0613,8,0,49,-0.5,61
CMP1001,Back to School Campaign 2024,LinkedIn,Reel,2/17/2024,22:45,Behind-the-Scenes,"Professionals (25-54, B2B)",FALSE,0.21,6709,9175,332,114,20,892.56,0,0.0124,0.0495,5,8,5,-0.51,19
CMP1001,Spring Campaign 2025,Facebook,Story,2/12/2024,23:30,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,5.06,682,921,45,23,1,143.16,0.22,0.025,0.066,2,4,27,-0.65,80
CMP1001,Fall Campaign 2025,X,Story,2/2/2024,6:15,User Testimonial,"Millennials (25-34, Suburban)",TRUE,18.64,849,1282,67,26,1,97.64,0.72,0.0203,0.0789,6,2,13,0.69,76
CMP1001,Fall Campaign 2025,TikTok,Story,2/23/2024,22:00,User Testimonial,"Gen Z (18-24, Urban)",TRUE,11.81,683,1081,25,8,1,130.75,1.48,0.0074,0.0366,15,7,40,0.29,88
CMP1001,Summer Campaign 2025,Instagram,Carousel,2/16/2024,14:45,Lifestyle,"Millennials (25-34, Suburban)",TRUE,9.67,6334,8369,488,324,24,2256.87,0.03,0.0387,0.077,6,1,10,0.59,0
CMP1001,Back to School Campaign 2024,X,Carousel,2/28/2024,14:45,User Testimonial,"Professionals (25-54, B2B)",FALSE,2.43,5285,8377,201,67,6,789.57,0.04,0.008,0.038,7,2,23,0.07,0
CMP1001,Back to School Campaign 2025,Facebook,Video,2/12/2024,21:45,Behind-the-Scenes,"Gen X (35-50, Mixed)",FALSE,4.65,2697,4165,172,106,10,1485.99,0.04,0.0255,0.0638,12,8,23,0.3,89
CMP1001,Fall Campaign 2025,X,Video,2/1/2024,18:00,User Testimonial,"Gen Z (18-24, Urban)",TRUE,67.55,9038,12516,415,241,39,4834.29,0.28,0.0193,0.0459,4,3,33,1,66
CMP1001,Spring Campaign 2025,TikTok,Image,2/9/2024,8:00,User Testimonial,"Parents (30-45, Suburban)",TRUE,28.65,3829,4966,387,128,15,1020.23,0.22,0.0258,0.1011,1,2,41,0.48,0
CMP1001,Holiday Campaign 2024,TikTok,Image,2/16/2024,7:45,Product Launch,"Gen Z (18-24, Urban)",TRUE,71.73,8738,12453,675,449,62,780.27,0.16,0.0361,0.0772,1,0,36,0.19,0
CMP1001,Summer Campaign 2024,Instagram,Carousel,2/20/2024,22:45,Lifestyle,"Gen X (35-50, Mixed)",TRUE,17.84,1144,1374,122,80,13,1017.58,0.22,0.0582,0.1066,9,7,7,-0.72,0
CMP1001,Back to School Campaign 2024,Facebook,Image,2/10/2024,18:45,Product Launch,"Gen X (35-50, Mixed)",TRUE,12.21,1727,2798,105,53,9,806.32,0.23,0.0189,0.0608,15,7,36,0.02,0
CMP1002,Fall Campaign 2024,LinkedIn,Reel,3/24/2024,18:00,Behind-the-Scenes,"Gen Z (18-24, Urban)",TRUE,167.71,5482,6740,292,164,26,2864.25,1.02,0.0243,0.0533,13,8,24,0.65,98
CMP1002,Holiday Campaign 2025,Instagram,Carousel,3/1/2024,20:00,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,68.91,4331,5407,130,89,11,488.28,0.77,0.0165,0.03,10,3,36,0.71,0
CMP1002,Fall Campaign 2025,Facebook,Video,3/13/2024,7:30,User Testimonial,"Parents (30-45, Suburban)",TRUE,103.95,15162,17270,1309,565,75,11115.31,0.18,0.0327,0.0863,2,7,37,-0.6,119
CMP1002,Fall Campaign 2024,X,Reel,3/23/2024,12:00,Lifestyle,"Parents (30-45, Suburban)",TRUE,3.29,3131,4729,187,83,4,51.09,0.04,0.0176,0.0597,4,1,39,1,29
CMP1002,Holiday Campaign 2025,X,Carousel,3/20/2024,23:15,Promotion,"Professionals (25-54, B2B)",TRUE,2.61,790,1038,80,45,5,108.54,0.06,0.0434,0.1013,6,3,19,0.61,0
CMP1002,Spring Campaign 2024,Instagram,Story,3/18/2024,8:30,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,8.04,3026,4246,300,128,13,1631.38,0.06,0.0301,0.0991,2,8,37,1,72
CMP1002,Summer Campaign 2025,Instagram,Video,3/15/2024,22:45,Behind-the-Scenes,"Gen X (35-50, Mixed)",TRUE,6.49,5165,5847,475,329,26,2780.86,0.02,0.0563,0.092,13,1,23,0.66,6
CMP1002,Summer Campaign 2025,Facebook,Image,3/23/2024,14:45,Product Launch,"Gen X (35-50, Mixed)",TRUE,9.53,2072,2977,120,51,5,661.95,0.19,0.0171,0.0579,2,0,12,0.33,0
CMP1002,Holiday Campaign 2024,TikTok,Story,3/7/2024,12:00,Behind-the-Scenes,"Gen X (35-50, Mixed)",TRUE,149.47,9332,13740,741,253,35,4581.34,0.59,0.0184,0.0794,1,3,26,0.11,115
CMP1002,Summer Campaign 2024,LinkedIn,Carousel,3/24/2024,6:15,User Testimonial,"Parents (30-45, Suburban)",TRUE,4.46,2479,3761,90,60,5,336.33,0.07,0.016,0.0363,8,0,23,0.17,0
CMP1002,Back to School Campaign 2024,Facebook,Story,3/12/2024,12:00,Promotion,"Professionals (25-54, B2B)",TRUE,46.8,9106,10760,369,207,11,1502.75,0.23,0.0192,0.0405,3,0,16,-0.6,92
CMP1002,Summer Campaign 2024,TikTok,Carousel,3/25/2024,10:00,Lifestyle,"Parents (30-45, Suburban)",TRUE,39.76,6572,9005,507,262,35,1739.96,0.15,0.0291,0.0771,4,4,30,-0.55,0
CMP1002,Fall Campaign 2025,Facebook,Image,3/5/2024,21:30,Behind-the-Scenes,"Gen X (35-50, Mixed)",TRUE,5.53,5816,7128,311,124,6,787.7,0.04,0.0174,0.0535,3,4,26,-0.16,0
CMP1002,Back to School Campaign 2024,X,Reel,3/11/2024,11:30,Promotion,"Parents (30-45, Suburban)",FALSE,10.98,5154,8011,177,109,16,256.62,0.1,0.0136,0.0343,4,5,45,0.5,61
CMP1002,Fall Campaign 2024,LinkedIn,Reel,3/14/2024,10:45,Product Launch,"Parents (30-45, Suburban)",TRUE,7.69,4100,4722,236,112,20,1018.62,0.07,0.0237,0.0576,4,5,20,0.06,56
CMP1002,Spring Campaign 2025,Facebook,Reel,3/20/2024,17:15,User Testimonial,"Parents (30-45, Suburban)",FALSE,1.45,7041,8081,514,259,47,4718.04,0.01,0.0321,0.073,4,6,17,0.37,107
CMP1002,Back to School Campaign 2024,X,Carousel,3/8/2024,12:30,Lifestyle,"Parents (30-45, Suburban)",TRUE,2.02,6008,6941,208,102,17,185.06,0.02,0.0147,0.0346,10,3,16,0.83,0
CMP1002,Back to School Campaign 2025,X,Video,3/4/2024,14:00,Lifestyle,"Parents (30-45, Suburban)",TRUE,28.39,5399,8805,443,288,34,4494.05,0.1,0.0327,0.0821,13,0,33,-0.3,108
CMP1002,Spring Campaign 2025,TikTok,Image,3/9/2024,12:45,Lifestyle,"Parents (30-45, Suburban)",FALSE,7.4,2408,3330,100,49,5,101.58,0.15,0.0147,0.0415,4,7,28,-0.15,0
CMP1002,Fall Campaign 2024,Facebook,Image,3/6/2024,21:30,User Testimonial,"Millennials (25-34, Suburban)",TRUE,33.55,8417,11190,678,459,78,10955.4,0.07,0.041,0.0806,13,9,14,-0.19,0
CMP1002,Spring Campaign 2025,Instagram,Video,3/2/2024,20:45,Promotion,"Professionals (25-54, B2B)",TRUE,69.31,7221,9763,322,199,17,2367.29,0.35,0.0204,0.0446,14,2,13,-0.5,78
CMP1002,Fall Campaign 2024,Facebook,Video,3/25/2024,6:45,User Testimonial,"Millennials (25-34, Suburban)",FALSE,1.25,2638,2941,112,58,4,501.54,0.02,0.0197,0.0425,0,5,41,1,44
CMP1002,Back to School Campaign 2024,Instagram,Carousel,3/2/2024,19:00,Promotion,"Gen X (35-50, Mixed)",TRUE,2.07,7308,9588,375,149,20,1570.27,0.01,0.0155,0.0513,13,9,33,0.15,0
CMP1002,Back to School Campaign 2024,TikTok,Reel,3/14/2024,23:15,Promotion,"Gen X (35-50, Mixed)",TRUE,2.28,6256,7778,286,173,15,706.64,0.01,0.0222,0.0457,11,5,5,-0.5,56
CMP1002,Fall Campaign 2025,Facebook,Carousel,3/24/2024,14:15,Product Launch,"Millennials (25-34, Suburban)",TRUE,75.38,9358,11674,502,183,19,963.12,0.41,0.0157,0.0536,8,4,14,0.71,0
CMP1002,Fall Campaign 2024,LinkedIn,Image,3/12/2024,9:00,Lifestyle,"Millennials (25-34, Suburban)",TRUE,13.35,3196,3780,88,39,6,551.82,0.34,0.0103,0.0275,14,7,40,0.23,0
CMP1002,Spring Campaign 2024,Instagram,Image,3/21/2024,8:30,Product Launch,"Professionals (25-54, B2B)",TRUE,128.02,7112,8273,765,282,32,1628.41,0.45,0.0341,0.1076,12,4,21,-0.33,0
CMP1002,Back to School Campaign 2025,TikTok,Image,3/3/2024,6:30,Promotion,"Professionals (25-54, B2B)",TRUE,33.73,2621,4101,246,151,9,684.24,0.22,0.0368,0.0939,6,10,39,-0.14,0
CMP1002,Holiday Campaign 2024,LinkedIn,Image,3/4/2024,10:30,Lifestyle,"Gen X (35-50, Mixed)",TRUE,10.55,5162,7382,165,110,19,1269.71,0.1,0.0149,0.032,13,0,47,0.3,0
CMP1002,Spring Campaign 2025,Instagram,Reel,3/1/2024,12:00,User Testimonial,"Gen Z (18-24, Urban)",TRUE,3.27,5287,6006,535,306,37,4666.74,0.01,0.0509,0.1012,4,1,50,-0.42,75
CMP1002,Holiday Campaign 2024,X,Video,3/5/2024,22:30,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,36.34,9796,10980,452,190,27,3395.28,0.19,0.0173,0.0461,15,10,23,-0.35,55
CMP1002,Spring Campaign 2025,X,Carousel,3/7/2024,12:30,Behind-the-Scenes,"Gen Z (18-24, Urban)",TRUE,139.42,9406,12858,457,216,15,620.86,0.65,0.0168,0.0486,5,7,10,0.14,0
CMP1002,Fall Campaign 2024,X,Carousel,3/20/2024,19:15,User Testimonial,"Gen Z (18-24, Urban)",TRUE,124.36,11046,17057,1011,498,38,1315.48,0.25,0.0292,0.0915,7,2,9,0.74,0
CMP1002,Holiday Campaign 2024,Instagram,Video,3/17/2024,16:45,Promotion,"Parents (30-45, Suburban)",TRUE,3.06,2452,3121,284,176,28,1643.71,0.02,0.0564,0.1158,3,8,19,0.87,44
CMP1002,Holiday Campaign 2025,Facebook,Carousel,3/13/2024,15:00,Behind-the-Scenes,"Millennials (25-34, Suburban)",TRUE,29,7239,9155,460,150,23,1180.76,0.19,0.0164,0.0635,4,1,10,0.6,0
CMP1002,Holiday Campaign 2024,Instagram,Video,3/20/2024,12:45,Promotion,"Parents (30-45, Suburban)",TRUE,102.58,5901,9440,291,95,14,1502.57,1.08,0.0101,0.0493,3,8,43,0.23,69
CMP1002,Fall Campaign 2024,X,Video,3/14/2024,8:45,Lifestyle,"Gen Z (18-24, Urban)",TRUE,6.04,5296,8581,174,61,4,70.13,0.1,0.0071,0.0329,8,9,47,0.44,117
CMP1002,Back to School Campaign 2025,LinkedIn,Video,3/26/2024,11:00,Promotion,"Professionals (25-54, B2B)",TRUE,40.56,3258,4512,293,199,34,2540.5,0.2,0.0441,0.0899,10,5,31,-0.16,97
CMP1002,Spring Campaign 2024,Facebook,Image,3/24/2024,13:00,User Testimonial,"Millennials (25-34, Suburban)",TRUE,120.32,6872,9160,248,172,31,4648.31,0.7,0.0188,0.0361,1,4,13,0.1,0
CMP1002,Fall Campaign 2024,TikTok,Reel,3/8/2024,10:45,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,15.89,3776,4417,131,51,9,473.7,0.31,0.0115,0.0347,10,10,7,0.43,87
CMP1002,Spring Campaign 2025,LinkedIn,Video,3/14/2024,21:00,Lifestyle,"Professionals (25-54, B2B)",TRUE,0.64,5680,6734,398,140,11,1140.68,0,0.0208,0.0701,9,2,38,-0.34,50
CMP1002,Spring Campaign 2024,X,Reel,3/10/2024,12:00,Promotion,"Millennials (25-34, Suburban)",TRUE,51.85,7923,10691,489,214,41,723.5,0.24,0.02,0.0617,2,9,15,1,46
CMP1002,Summer Campaign 2025,TikTok,Story,3/13/2024,8:30,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,8.43,8733,9741,822,451,71,2012.55,0.02,0.0463,0.0941,5,6,7,0.03,12
CMP1002,Summer Campaign 2024,Instagram,Video,3/11/2024,14:00,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,8.39,3005,4350,196,82,14,750.75,0.1,0.0189,0.0652,1,6,45,-0.06,14
CMP1002,Fall Campaign 2024,Instagram,Carousel,3/14/2024,8:15,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,31.53,6980,8092,167,77,9,763.81,0.41,0.0095,0.0239,11,7,6,1,0
CMP1002,Summer Campaign 2025,Facebook,Image,3/11/2024,23:45,Behind-the-Scenes,"Millennials (25-34, Suburban)",FALSE,15.81,6408,7621,333,183,22,2242.43,0.09,0.024,0.052,5,8,35,0.74,0
CMP1002,Fall Campaign 2024,TikTok,Story,3/4/2024,16:00,Product Launch,"Parents (30-45, Suburban)",TRUE,31.24,5888,7924,425,254,26,2794.63,0.12,0.0321,0.0722,4,0,29,-0.2,24
CMP1002,Summer Campaign 2025,LinkedIn,Carousel,3/2/2024,6:15,Product Launch,"Millennials (25-34, Suburban)",TRUE,94.6,5389,8248,521,194,12,1528.31,0.49,0.0235,0.0967,7,0,21,0.45,0
CMP1002,Fall Campaign 2024,Facebook,Story,3/26/2024,12:15,Promotion,"Parents (30-45, Suburban)",TRUE,53.9,5177,7742,299,137,16,433.03,0.39,0.0177,0.0578,13,7,34,0.81,91
CMP1002,Back to School Campaign 2025,X,Carousel,3/16/2024,10:15,Behind-the-Scenes,"Gen Z (18-24, Urban)",TRUE,19.29,3394,3795,105,70,9,1254.01,0.28,0.0184,0.0309,14,7,38,-0.29,0
CMP1002,Holiday Campaign 2025,Facebook,Video,3/9/2024,12:00,User Testimonial,"Parents (30-45, Suburban)",FALSE,0.07,1816,2350,206,81,6,775,0,0.0345,0.1134,11,6,28,0.01,54
CMP1002,Back to School Campaign 2024,X,Video,3/1/2024,18:15,Product Launch,"Gen X (35-50, Mixed)",TRUE,38.21,6138,7106,719,432,33,1284.3,0.09,0.0608,0.1171,1,9,6,0.67,73
CMP1002,Spring Campaign 2024,TikTok,Image,3/18/2024,20:45,Lifestyle,"Gen Z (18-24, Urban)",TRUE,7.71,4405,5754,347,183,18,666.1,0.04,0.0318,0.0788,8,8,16,0.06,0
CMP1002,Summer Campaign 2025,Facebook,Reel,3/25/2024,23:00,Promotion,"Professionals (25-54, B2B)",TRUE,187.48,11381,15381,903,452,82,8495.01,0.41,0.0294,0.0793,15,9,24,0.1,113
CMP1002,Summer Campaign 2024,LinkedIn,Image,3/23/2024,13:45,Product Launch,"Gen X (35-50, Mixed)",FALSE,9.18,6615,8819,725,384,56,7593.83,0.02,0.0435,0.1096,6,3,26,-0.54,0
CMP1002,Spring Campaign 2025,TikTok,Carousel,3/6/2024,15:30,Promotion,"Professionals (25-54, B2B)",TRUE,15.19,5267,5954,549,379,19,1159.91,0.04,0.0637,0.1042,0,10,7,-0.18,0
CMP1002,Holiday Campaign 2025,Facebook,Video,3/23/2024,17:45,Behind-the-Scenes,"Professionals (25-54, B2B)",FALSE,7.54,6422,8703,726,364,52,7116.66,0.02,0.0418,0.113,5,2,17,0.13,35
CMP1002,Holiday Campaign 2025,TikTok,Reel,3/24/2024,20:30,Promotion,"Gen X (35-50, Mixed)",TRUE,26.26,2203,3261,150,55,6,151.55,0.48,0.0169,0.0681,9,9,17,-0.19,60
CMP1002,Spring Campaign 2024,Facebook,Story,3/23/2024,18:15,Behind-the-Scenes,"Millennials (25-34, Suburban)",TRUE,95.67,11021,14906,615,271,20,886.96,0.35,0.0182,0.0558,11,4,17,0.8,30
CMP1002,Fall Campaign 2024,TikTok,Reel,3/21/2024,19:15,Lifestyle,"Parents (30-45, Suburban)",TRUE,1.29,6035,6755,657,332,51,6697.94,0,0.0491,0.1089,15,6,26,-0.97,119
CMP1002,Spring Campaign 2024,LinkedIn,Image,3/10/2024,19:15,Promotion,"Professionals (25-54, B2B)",TRUE,7.84,4386,5539,498,166,17,2417.04,0.05,0.03,0.1135,4,7,15,-0.79,0
CMP1002,Holiday Campaign 2024,LinkedIn,Reel,3/13/2024,20:15,Promotion,"Professionals (25-54, B2B)",FALSE,18.25,7752,9483,481,228,16,837.16,0.08,0.024,0.062,9,1,28,-0.06,23
CMP1002,Back to School Campaign 2024,Facebook,Video,3/13/2024,6:00,Lifestyle,"Millennials (25-34, Suburban)",TRUE,1.47,1130,1679,85,50,2,244.9,0.03,0.0298,0.0752,15,10,40,-0.06,113
CMP1002,Holiday Campaign 2024,LinkedIn,Video,3/23/2024,10:45,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,34.05,2383,3063,93,47,5,223.17,0.72,0.0153,0.039,1,10,10,-0.41,70
CMP1002,Holiday Campaign 2024,X,Video,3/12/2024,22:30,User Testimonial,"Professionals (25-54, B2B)",TRUE,59.47,3252,4736,312,141,15,1019.91,0.42,0.0298,0.0959,11,4,18,0.26,75
CMP1002,Fall Campaign 2024,X,Image,3/8/2024,11:00,Promotion,"Gen Z (18-24, Urban)",TRUE,2.01,4625,7706,240,139,10,1083.06,0.01,0.018,0.0519,10,7,34,0.85,0
CMP1002,Spring Campaign 2025,Facebook,Reel,3/1/2024,19:30,User Testimonial,"Gen Z (18-24, Urban)",TRUE,37.24,5581,6887,483,321,16,2157.86,0.12,0.0466,0.0865,11,0,9,0.33,38
